ADDRESS,POINTS
129V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
130V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
131V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
132V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
133V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
134V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
135V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
136V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
137V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
138V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
139V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
140V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
141V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
142V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
119 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
118 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
117 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
116 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
115 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
114 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
112 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
102 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
111 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
110 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
109 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
