ADDRESS,POINTS
411 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
409 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
507 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
505 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
503 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
501 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
502 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
504 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
506 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
508 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
510 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
511 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
509 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
607 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
605 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
603 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
601 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
602 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
604 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
606 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
608 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
610 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
611 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
609 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
707 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
705 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
703 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
701 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
702 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
704 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
706 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
708 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
710 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
711 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
709 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
807 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
805 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
803 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
801 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
802 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
804 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
806 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
808 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
810 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
811 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
809 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
907 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
905 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
903 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
901 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
902 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
904 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
