ADDRESS,POINTS
925 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
926 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
927 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
928 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
921 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
922 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
923 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
924 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1011 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1012 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1013 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1014 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1025 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1026 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1027 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1028 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1021 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1022 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1023 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1024 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1111 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1112 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1113 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1114 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1125 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1126 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1127 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1128 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1121 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1122 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1123 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1124 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1211 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1212 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1213 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1214 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1225 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1226 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1227 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1228 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1221 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1222 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1223 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
1224 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
611 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
612 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
613 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
614 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
625 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
626 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
627 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
628 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
621 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
622 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
623 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
624 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
511 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
512 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
513 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
514 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
525 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
526 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
527 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
528 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
521 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
522 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
523 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
524 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
411 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
412 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
413 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
414 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
425 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
426 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
427 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
428 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
421 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
422 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
423 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
424 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
311 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
312 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
313 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
314 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
325 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
326 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
327 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
328 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
321 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
322 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
